case_id,lung_airway,cardiomediastinal,hepatosplenic,renal_adrenal,bowel_pancreas,pelvic_urinary,axial_bone,appendicular_muscle
gap_890eb2b86ab9c1072c,6956 2 6962 2 7082 12 7208 16 7335 18 7375 2 7462 19 7503 10 7589 21 7630 12 7716 22 7757 15 7843 23 7884 17 7971 23 8000 3 8009 21 8098 24 8127 5 8135 24 8226 23 8255 5 8262 25 8354 23 8383 33 8481 24 8511 33 8609 25 8640 32 8737 26 8771 30 8865 27 8898 31 8993 27 9026 31 9121 28 9154 31 9249 28 9283 30 9378 26 9413 28 9506 25 9542 27 9634 24 9671 25 9763 23 9799 25 9891 22 9928 24 10019 22 10056 23 10148 20 10185 22 10277 18 10313 21 10406 16 10442 20 10535 14 10571 17 10664 12 10700 15 10796 5 10829 12 10959 8,6968 3 7097 5 7226 6 7242 4 7354 5 7364 2 7369 5 7482 5 7491 4 7497 5 7611 2 7618 12 7746 11 7876 8 7995 2 8122 3 8249 4 8377 4 8505 3 8634 1,,,8639 1 8765 6 8893 5,,6072 2 6198 4 6214 1 6328 3 6342 1 6448 1 6468 2 6575 2 6584 1 6590 1 6594 3 6702 4 6738 1 6830 3 6866 2 6951 1 6994 3 7077 3 7121 4 7203 4 7249 4 7257 2 7331 4 7385 6 7394 2 7458 3 7514 5 7586 2 7643 5 7714 1 7773 3 7901 3 8802 1 8929 2 9057 2 9119 1 9185 3 9247 2 9279 2 9313 3 9375 2 9406 4 9441 4 9503 2 9533 7 9569 3 9631 3 9660 9 9697 3 9759 3 9787 10 9825 2 9887 3 9915 10 9953 2 10016 3 10043 10 10081 1 10145 2 10171 10 10274 1 10299 10 10428 9 10555 11 10682 12 10813 6 10942 4 11071 2 11199 2 11215 1,5944 2 6071 1 6087 1 6215 4 6343 5 6470 6 6599 5 6728 1 6730 1 7291 4 7301 1 7417 6 7427 6 7545 4 7554 7 7673 3 7681 2 7686 5 7801 3 7815 4 7929 3 7944 3 8057 3 8072 3 8186 3 8200 3 8314 3 8328 3 8437 2 8442 4 8455 3 8565 11 8577 2 8582 4 8692 13 8706 7 8717 2 8820 6 8830 1 8835 4 8845 3 8947 7 8973 3 9075 7 9101 4 9203 7 9230 4 9330 8 9358 5 9458 7 9486 6 9586 6 9615 5 9713 4 9743 6 9841 1 9872 5 9968 1 10001 4 10095 2 10223 1 10262 1 10349 2 10390 2 10476 3 10519 2 10602 4 10648 2 10728 4 10777 2 10854 5 10906 3 10937 2 10949 3 10981 5 11035 3 11064 5 11075 6 11109 3 11164 3 11191 7 11202 8 11236 1 11318 9 11329 11 11362 1 11426 3 11446 9 11457 11 11487 3 11554 5 11573 10 11585 11 11613 4 11683 5 11701 10 11713 12 11741 3 11813 4 11830 8 11841 11 11870 1 11943 2 11960 6 11970 8
gap_7e2da657dd8acc571b,4936 6 5042 6 5049 1 5060 12 5169 11 5188 15 5295 14 5317 16 5421 16 5446 17 5548 17 5575 17 5674 19 5703 19 5801 19 5832 19 5928 20 5961 19 6055 21 6090 19 6182 22 6218 20 6310 21 6346 21 6437 22 6475 21 6564 23 6603 21 6692 22 6732 21 6819 23 6860 21 6946 23 6988 22 7074 23 7116 22 7201 24 7244 23 7329 24 7372 23 7457 24 7500 24 7584 25 7628 24 7712 25 7755 25 7839 26 7883 26 7967 26 8011 26 8095 26 8130 4 8139 26 8222 26 8257 6 8267 26 8350 26 8385 6 8395 26 8478 26 8513 6 8522 27 8606 25 8641 4 8649 28 8734 24 8776 29 8862 22 8901 32 8990 22 9028 33 9118 23 9155 34 9246 23 9283 34 9375 22 9411 34 9503 22 9540 33 9631 21 9668 32 9759 21 9798 30 9887 21 9926 30 10015 22 10055 28 10144 21 10184 27 10272 22 10312 26 10401 22 10441 25 10529 24 10570 23 10658 24 10699 22 10787 23 10827 21 10915 22 10956 19 11044 21 11085 17 11173 19 11214 15 11301 18 11344 12 11430 16 11473 9 11559 14 11604 3 11688 12 11818 9 11950 3 15293 3 15298 1 15548 1 15671 6 15681 4 15799 6 15810 5 15927 6 15937 8 16055 2 16060 1 16065 1 16067 5,5953 7 6080 9 6207 10 6334 12 6461 13 6589 13 6716 14 6844 15 6972 16 7100 16 7228 10 7239 5 7356 9 7367 5 7484 7 7495 5 7623 4 7753 1 8520 1 9016 1 9143 6 9270 8 9397 9 9525 10 9652 11 9780 11 9908 11 10037 9 10165 8 10294 6 10424 2,,,8766 3 8893 6 9022 5 9151 2,,4539 2 4546 3 4553 3 4667 1 4674 3 4679 8 4794 11 4807 11 4923 2 4943 4 5073 4 5204 3 5333 4 5418 2 5463 3 5545 2 5593 1 5672 2 5799 2 5926 1 6054 1 6625 1 6753 2 6882 1 7011 1 7139 2 7267 2 7395 3 7524 2 7652 2 7710 1 7781 1 7837 2 7909 1 7965 2 8037 1 8093 2 8165 1 8220 2 8348 2 8476 2 8604 2 8732 2 8861 1 8989 1 9701 1 9793 4 9828 2 9920 6 9956 2 10047 8 10083 3 10141 2 10175 8 10211 3 10269 3 10302 9 10339 2 10397 3 10430 9 10466 3 10525 4 10557 11 10594 2 10654 3 10685 11 10782 4 10813 11 10911 3 10941 10 11040 2 11070 8 11198 11 11325 12 11450 1 11453 5 11459 6 11483 2 11576 2 11581 11 11608 4 11686 1 11704 1 11711 7 11734 7 11814 3 11835 2 11840 5 11862 5 11941 6 11957 1 11962 2 11970 2 12070 6 12082 3 12090 1 12199 5 12209 1,10642 4 10770 5 10857 4 10898 5 10985 5 11028 4 11112 5 11159 2 11239 2 11288 3 11366 2 11417 2 11493 2 11545 3 11620 3 11674 2 11719 5 11747 3 11803 2 11837 2 11846 7 11874 3 11932 3 11964 5 11974 9 12001 3 12061 3 12091 7 12101 11 12127 3 12191 3 12215 11 12229 10 12343 11 12357 9 12470 12 12486 8 12597 13 12614 6 12725 11 12745 1 12855 3
gap_c658252b675ea3ab92,,6701 1 6829 2 6957 2 7086 1 7121 2 7214 1 7342 1 7504 3 7599 2 7630 5 7726 4 7757 7 7854 5 7883 9 7981 8 8012 8 8109 9 8140 6 8239 8 8268 3 8368 7 8496 7 8625 6 8753 4 8881 3 9395 3 9420 3 9522 4 9547 4 9651 2 9676 3,,,5048 7 5173 12 5293 5 5302 12 5418 11 5430 13 5545 26 5673 27 5711 2 5803 26 5837 4 5932 26 5964 6 6061 4 6067 19 6092 6 6205 8 6219 7 6229 2 6315 2 6337 2 6348 7 6356 2 6444 1 6477 6 6607 2 6735 4 6865 2 6992 3 7627 3 7754 3 7882 1 8010 2 8138 2 8266 2 8395 3 8641 4 8768 6 8896 7 9024 8 9152 8 9281 6 9409 5 9537 4 9665 3 9675 1 9793 2 9804 2 9921 2,,10160 1 10287 4 10415 5 10543 5 10574 3 10672 5 10701 4 10800 5 10828 4 10928 6 10939 9 10955 5 11056 7 11065 13 11081 7 11184 32 11310 17 11329 16 11439 1 11443 4 11449 19 11469 3 11571 4 11577 10 11588 4 11595 2 11700 9 11713 1 11715 9 11830 20 11963 11 12094 4 12223 1,5662 3 5790 5 5861 2 5918 6 5987 5 6043 10 6114 5 6171 12 6241 6 6248 1 6293 4 6299 12 6367 10 6418 26 6493 13 6508 1 6544 29 6619 15 6635 4 6671 30 6743 18 6762 7 6799 30 6870 28 6926 31 6997 19 7017 10 7054 13 7068 18 7124 20 7145 11 7181 14 7196 18 7252 20 7273 11 7309 14 7324 18 7379 33 7437 14 7452 18 7507 34 7565 14 7580 19 7635 34 7693 14 7708 18 7764 33 7820 34 7892 18 7911 14 7948 33 8020 18 8039 14 8076 33 8148 18 8167 14 8203 18 8222 15 8277 33 8331 19 8351 14 8408 30 8458 32 8536 30 8586 21 8608 11 8663 31 8713 34 8790 32 8842 34 8918 32 8970 34 9045 33 9098 34 9173 33 9226 34 9301 33 9354 35 9428 34 9482 35 9556 34 9610 36 9683 35 9739 36 9811 35 9868 24 9894 9 9938 36 9997 24 10022 10 10066 8 10076 25 10126 23 10151 9 10193 8 10204 25 10255 22 10279 8 10321 7 10331 25 10385 21 10408 7 10449 7 10458 26 10515 19 10536 7 10577 6 10585 26 10647 16 10665 7 10705 6 10713 24 10777 15 10794 6 10832 6 10840 24 10907 14 10922 6 10960 5 10969 20 11037 12 11050 6 11088 4 11096 19 11167 11 11179 5 11216 3 11222 17 11297 10 11309 1 11345 1 11349 14 11427 8 11476 12 11557 7 11602 10 11687 5 11729 9 11854 9 11982 5
gap_6dd866dfa9799d01f4,,,,,,,,6633 2 6759 6 6886 7 7013 9 7064 4 7141 10 7190 7 7269 10 7317 9 7397 10 7444 10 7524 11 7572 11 7652 11 7700 11 7781 9 7828 11 7910 8 7957 10 8040 5 8085 9 8169 4 8214 7 8298 1 8343 4 8471 3 9065 5 9192 7 9240 4 9319 9 9367 8 9445 12 9495 10 9571 14 9623 11 9698 15 9751 12 9825 16 9880 11 9953 16 10007 14 10081 15 10135 15 10209 14 10264 15 10337 12 10392 15 10465 11 10521 15 10591 11 10651 14 10719 10 10780 15 10842 11 10909 15 10969 11 11038 16 11092 17 11167 17 11219 16 11297 18 11346 16 11427 17 11473 16 11557 17 11601 15 11687 15 11729 14 11816 15 11857 10 11946 12 11972 2 11986 7 12076 9 12100 2 12207 4 12228 3 12356 3 12484 3 12612 3 12740 2 12869 1
gap_b6f51dc44fae47973d,4781 5 4905 13 5028 26 5070 10 5154 32 5187 24 5281 61 5408 64 5535 67 5662 37 5702 29 5789 37 5831 29 5916 36 5960 29 6043 36 6089 29 6170 35 6218 29 6298 32 6347 29 6425 32 6475 29 6553 32 6603 30 6680 32 6732 30 6808 32 6860 31 6936 31 6989 30 7063 32 7117 31 7191 31 7245 31 7319 31 7374 30 7446 32 7502 31 7574 31 7631 30 7702 31 7760 29 7830 30 7890 27 7958 25 8019 26 8086 24 8147 26 8214 24 8275 26 8342 24 8368 1 8403 26 8470 23 8530 27 8598 23 8658 27 8726 23 8762 3 8785 28 8854 23 8885 10 8904 4 8913 28 8982 23 9014 9 9031 6 9039 30 9111 23 9142 2 9146 4 9158 39 9239 24 9268 4 9285 40 9367 25 9395 5 9412 40 9495 25 9523 4 9540 40 9624 26 9651 4 9668 40 9752 30 9797 38 9880 31 9925 38 10009 30 10054 36 10137 30 10182 36 10266 31 10311 34 10394 32 10439 34 10523 31 10567 33 10652 30 10696 32 10780 29 10824 31 10909 28 10953 29 11038 26 11081 29 11167 24 11210 27 11296 22 11339 25 11425 20 11467 24 11554 17 11597 21 11684 12 11726 19 11814 7 11856 16 11986 12 12117 6,6339 6 6458 4 6466 8 6585 6 6593 10 6712 19 6840 20 6967 21 7095 21 7223 21 7350 23 7478 24 7606 24 7735 24 7862 15 7878 9 7987 31 8114 33 8241 34 8370 32 8499 8 8511 18 8622 3 8628 6 8643 13 8749 10 8775 9 8877 8 9005 8 9134 7 9264 1 9273 4 9400 6 9527 7 9655 8 9782 9 9911 8 10039 7 10167 6 10297 4 10426 2,,,9277 6 9406 5 9534 6,,4397 3 4409 3 4520 9 4538 2 4541 4 4549 6 4647 7 4666 29 4774 5 4796 29 4925 18 4949 7 5057 7 5083 1 5913 2 5990 3 6040 3 6118 4 6167 3 6247 4 6295 3 6376 3 6423 2 6505 2 6551 2 6679 1 6806 2 6934 1 7790 1 7917 3 8045 3 8173 3 8301 3 8339 2 8429 3 8467 2 8557 3 8595 3 8686 2 8723 3 8814 1 8851 3 8942 1 8979 3 9107 4 9235 4 9364 3 9492 3 9621 2 9750 1 9878 1 9919 5 10046 7 10173 9 10301 9 10346 2 10429 9 10473 3 10557 9 10601 3 10685 9 10728 3 10812 10 10855 4 10906 2 10939 11 10983 3 11035 2 11068 10 11110 4 11164 2 11196 10 11237 4 11292 3 11324 10 11365 4 11420 4 11451 11 11492 4 11549 5 11575 17 11620 3 11678 5 11702 6 11710 11 11747 3 11807 5 11824 3 11830 5 11840 2 11845 7 11874 3 11936 7 11948 7 11959 2 11968 2 11974 5 12001 3 12065 16 12096 1 12105 2 12195 11,11962 5 11971 3 12012 4 12085 10 12098 7 12138 6 12189 3 12211 13 12225 12 12264 7 12317 4 12338 29 12391 6 12445 5 12467 29 12518 6 12576 2 12596 28 12646 3 12726 9 12739 11 12870 4
gap_baeabbdbe1e0d2c16d,3485 6 3610 10 3736 12 3863 12 3989 12 4051 6 4116 11 4175 16 4243 11 4299 22 4369 12 4421 31 4495 13 4549 32 4622 13 4677 34 4749 13 4806 35 4875 14 4934 36 5002 14 5063 36 5130 13 5192 37 5257 13 5320 38 5385 13 5449 38 5512 13 5577 39 5640 13 5706 39 5768 13 5834 40 5895 13 5962 41 6023 13 6090 42 6151 13 6219 42 6279 13 6347 42 6407 13 6475 43 6535 14 6603 14 6623 1 6625 21 6663 14 6731 10 6756 18 6790 15 6859 9 6886 17 6918 15 6987 8 7016 15 7046 15 7115 7 7145 14 7174 15 7243 6 7274 13 7302 15 7371 5 7403 12 7430 16 7500 3 7532 12 7558 16 7628 3 7661 11 7687 16 7790 10 7815 16 7919 9 7943 17 8047 9 8072 17 8176 8 8200 18 8304 8 8328 19 8397 1 8433 7 8456 20 8524 2 8561 7 8584 21 8651 3 8689 6 8712 22 8779 4 8817 6 8841 22 8905 6 8945 6 8969 23 9025 14 9073 6 9097 25 9153 15 9201 5 9225 27 9273 4 9282 14 9329 5 9354 29 9401 3 9412 13 9457 5 9482 32 9541 12 9585 5 9611 32 9670 11 9713 5 9739 32 9799 10 9841 4 9867 32 9928 10 9968 5 9996 31 10056 10 10096 5 10124 32 10185 10 10224 4 10252 32 10312 12 10351 5 10381 32 10440 13 10479 4 10509 33 10569 12 10606 5 10638 33 10697 13 10734 5 10767 36 10826 13 10861 5 10895 37 10954 15 10988 6 11024 37 11082 16 11115 7 11153 35 11211 17 11241 8 11283 33 11339 20 11367 10 11412 31 11468 37 11541 30 11597 35 11670 28 11726 33 11800 25 11854 32 11930 12 11943 8 11983 30 12059 10 12071 7 12112 28 12190 3 12200 3 12243 24 12373 19 12504 1 12506 12 12637 5,3632 1 3760 3 3889 2 3893 4 4113 2 4139 8 4241 1 4265 13 4391 17 4518 20 4583 2 4644 24 4714 1 4769 27 4895 30 5021 33 5149 34 5275 37 5402 42 5445 2 5529 14 5544 32 5656 49 5783 50 5910 51 6037 53 6165 53 6294 52 6423 51 6550 52 6678 52 6806 52 6935 51 7063 51 7191 33 7226 1 7228 12 7319 34 7355 12 7389 5 7448 47 7517 5 7577 46 7639 5 7647 3 7705 28 7734 3 7738 13 7768 2 7776 1 7779 3 7833 32 7869 10 7961 28 7990 3 7997 9 8022 7 8090 32 8125 2 8129 5 8149 1 8152 5 8219 30 8259 3 8277 1 8281 1 8293 2 8348 29 8405 4 8477 27 8533 4 8606 25 8663 3 8735 24 8792 1 8795 2 8801 1 8865 21 8924 1 9003 2 9045 1 9049 1 9392 4 9519 6 9647 6 9775 7 9902 8 10029 9 10157 9 10285 10 10414 8 10543 7 10672 4,9448 1 9819 1 9825 1 9946 2 9950 5 9959 1 10079 4 10085 2 10205 7 10213 2 10333 8 10462 6 10591 4 10721 3 10849 3 10976 4,,,,3113 1 3121 2 3242 5 3248 3 3371 2 3375 4 3382 3 3402 2 3502 4 3509 17 3529 4 3538 2 3633 1 3636 9 3648 6 3656 4 3764 24 3859 2 3897 11 3913 6 3985 3 4032 1 4034 2 4044 1 4112 1 4239 2 4366 2 4712 2 4842 3 4971 3 5100 3 5127 2 5229 3 5254 3 5359 2 5382 3 5488 1 5509 3 5637 2 5765 2 6261 2 6390 2 6518 3 6532 2 6646 3 6660 2 6775 2 6788 2 6904 1 6915 3 7043 2 7172 1 7928 2 8056 3 8069 2 8184 3 8197 3 8312 3 8325 3 8440 1 8453 3 8570 1 8581 3 8709 2 9590 2 9662 3 9718 3 9788 7 9846 3 9865 1 9915 10 9974 2 9993 2 10042 11 10103 1 10121 3 10170 12 10249 3 10298 12 10377 3 10426 13 10506 3 10553 14 10634 3 10681 13 10763 2 10809 14 10892 1 10937 13 11062 16 11190 16 11207 1 11318 15 11448 4 11453 3 11459 2 11574 6 11581 3 11586 4 11634 1 11701 7 11710 2 11714 6 11760 3 11829 8 11841 5 11847 2 11887 3 11954 1 11956 10 11968 9 12014 4 12081 26 12142 3 12208 9 12219 17 12269 3 12336 8 12348 17 12396 3 12463 9 12476 6 12485 2 12488 6 12523 4 12580 18 12601 7 12615 8 12650 3 12704 15 12723 2 12729 7 12737 2 12743 10 12778 1 12831 13 12858 2 12861 3 12866 2 12873 9 12959 8 12974 3 12986 2 12990 2 12993 3 13004 7 13103 2 13113 2 13121 4 13134 6 13265 6 13373 2 13382 1 13396 4,10758 1 10875 1 10883 1 10886 1 11011 1 11143 1 11267 2 11397 1 11525 2 11641 1 11653 2 11912 4 12040 3 12728 1 12853 5 12914 2 12977 9 12996 2 13039 1 13101 2 13107 6 13125 3 13228 5 13235 6 13253 6 13355 4 13360 1 13363 8 13383 3 13388 3 13479 10 13491 2 13509 11 13618 1 13620 2 13639 4 13644 3 13746 1 13767 4 13772 3 13776 1 13892 11 13904 2 14026 1
gap_dc0dd15c7a996e02a0,,7857 5 7985 4 8012 4 8115 6 8137 7 8243 6 8262 11 8371 6 8389 10 8499 6 8519 7 8626 7 8648 6 8754 7 8776 5 8882 6 8905 4 9010 6 9033 4 9139 4 9161 3,,,4920 4 5029 10 5047 4 5061 3 5155 13 5185 8 5197 8 5282 14 5311 10 5324 13 5410 17 5434 15 5451 9 5461 7 5538 18 5561 16 5580 7 5590 10 5666 20 5688 16 5709 4 5718 12 5793 12 5809 22 5846 14 5921 8 5937 21 5974 14 6050 6 6065 20 6102 13 6178 4 6193 19 6231 12 6306 3 6320 19 6362 9 6448 16 6492 7 6576 15 6618 9 6704 13 6745 11 6824 5 6833 17 6872 11 6951 8 6966 15 6984 2 6998 14 7079 9 7099 16 7127 13 7206 5 7213 4 7228 15 7257 8 7334 3 7343 2 7356 16 7386 3 7462 2 7485 16 7515 1 7590 1 7601 1 7603 4 7613 4 7619 10 7729 7 7742 2 7748 9 7862 2 7876 6 7883 2 7989 3 8005 4 8011 1 8133 4 8261 1,,9389 3 9423 4 9517 5 9549 6 9645 7 9660 5 9674 9 9773 1 9775 5 9786 9 9802 9 9903 6 9913 12 9930 9 10029 1 10032 5 10041 12 10057 10 10157 1 10161 5 10169 13 10184 11 10290 4 10296 26 10418 4 10424 26 10543 8 10552 25 10671 34 10800 32 10928 32 11057 9 11067 20 11185 30 11314 1 11317 25 11452 13 11467 2 11582 3,5655 4 5781 7 5909 7 6037 7 6165 7 6250 5 6293 7 6378 6 6420 8 6505 7 6546 10 6557 1 6633 7 6673 11 6685 1 6760 7 6801 14 6886 1 6888 7 6928 15 7013 12 7056 16 7124 3 7140 14 7184 16 7211 2 7250 7 7267 15 7312 16 7337 6 7378 8 7394 17 7439 17 7464 9 7505 10 7521 18 7567 8 7576 9 7591 10 7633 11 7649 18 7695 8 7704 9 7718 11 7761 11 7776 10 7787 8 7822 9 7832 10 7846 11 7888 12 7903 11 7915 8 7950 9 7960 10 7975 10 8016 12 8031 11 8043 8 8078 10 8089 10 8103 10 8144 11 8158 11 8170 9 8205 11 8218 10 8231 9 8273 10 8285 11 8297 10 8333 12 8347 10 8360 7 8401 22 8425 10 8461 25 8488 7 8529 21 8552 11 8589 14 8604 18 8658 19 8679 12 8717 32 8786 18 8806 13 8845 16 8862 15 8915 16 8933 14 8973 31 9044 14 9059 16 9102 17 9120 11 9174 29 9231 16 9249 8 9301 10 9313 18 9360 17 9378 11 9427 11 9440 19 9489 28 9555 31 9618 27 9683 31 9748 15 9764 9 9811 30 9877 24 9939 29 10006 23 10067 28 10135 22 10195 26 10262 24 10322 26 10390 25 10450 25 10519 24 10577 26 10648 23 10705 26 10777 23 10832 26 10907 21 10960 26 11037 20 11087 25 11166 19 11215 24 11297 17 11342 24 11427 15 11469 23 11557 13 11571 9 11589 28 11691 6 11698 11 11713 30 11820 5 11826 12 11841 18 11861 7 11950 2 11954 12 11968 13 11982 2 11989 4 12084 10 12097 11 12215 5 12227 7
gap_e808b71fee0e447ca2,,,,,,,4291 1 4419 1 4812 1 4916 1 4940 2 5044 1 5068 3 5197 2 5325 3 5454 2 5583 1 5711 1 5812 1 5836 1 5940 1 5947 2 5964 1 6076 1 6214 1 6351 1 6452 1 6474 6 6579 2 6597 1 6601 7 6707 3 6719 7 6728 7 6835 4 6840 1 6846 17 6964 6 6973 18 7092 12 7105 13 7219 12 7235 10 7348 10 7364 9 7478 7 7495 5 7503 2 7606 3 7632 1 7756 1 7760 1 8016 1 8117 1 8143 1 8243 3 8269 3 8371 4 8396 3 8500 3 8524 3 8629 3 8651 3 8757 4 8778 4 8886 4 8896 1 8905 4 9015 6 9022 4 9031 5 9145 17 9275 13,
gap_04ce3202723de0a400,,,,,,,,5953 3 6050 2 6075 1 6080 4 6107 2 6176 4 6202 4 6207 6 6235 2 6303 3 6329 12 6364 1 6457 12 6493 1 6585 12 6620 3 6712 6 6720 6 6748 3 6840 5 6849 5 6877 1 6967 5 6978 5 7095 4 7108 3 7178 5 7187 2 7222 3 7237 4 7305 13 7348 4 7365 4 7432 14 7475 4 7494 4 7559 15 7603 3 7623 3 7656 2 7687 15 7730 3 7753 2 7783 9 7815 14 7857 3 7882 2 7910 13 7944 13 7984 3 8011 2 8038 15 8072 13 8111 3 8140 2 8165 17 8201 11 8237 4 8269 2 8293 18 8329 11 8364 4 8398 2 8421 18 8459 10 8491 4 8527 2 8549 18 8589 8 8618 4 8656 2 8677 18 8719 6 8745 4 8785 4 8806 16 8838 4 8848 4 8871 6 8913 6 8934 16 8965 8 8998 6 9042 7 9063 14 9093 10 9125 7 9170 9 9192 12 9221 12 9252 7 9299 9 9322 8 9349 16 9379 8 9427 9 9452 3 9479 19 9507 8 9555 9 9608 19 9635 7 9683 9 9706 4 9738 19 9759 1 9764 6 9812 8 9830 12 9868 21 9892 5 9940 7 9954 15 9999 22 10022 2 10025 5 10068 6 10081 16 10130 30 10190 11 10204 2 10208 16 10261 28 10317 33 10391 27 10443 34 10521 26 10569 33 10650 26 10696 32 10780 24 10823 30 10910 22 10951 28 11043 16 11079 24 11183 4 11208 17 11338 8
gap_654f65ed76b3faf5cc,,6200 1 6979 1 7093 6 7107 2 7220 8 7233 4 7347 9 7360 6 7474 10 7489 6 7496 3 7602 10 7616 11 7732 8 7744 5 7751 4 7860 8 7874 2 7880 2 7989 6 8119 2,3682 2 3808 6 3933 11 4059 13 4186 15 4313 16 4440 18 4567 20 4694 21 4821 23 4948 24 5076 24 5203 25 5331 25 5459 26 5586 27 5714 27 5842 28 5970 28 6098 28 6228 27 6357 4 6362 21 6487 1 6490 21 6618 21 6744 23 6872 23 6999 24 7127 24 7256 23 7386 21 7514 21 7643 20 7772 19 7901 18 8031 16 8160 15 8289 14 8417 13 8546 12 8675 11 8804 9 8932 9 9061 7 9189 7 9318 5 9446 4 9575 2,7762 6 7841 2 7886 12 7965 9 8013 14 8092 11 8141 15 8220 12 8270 15 8347 14 8393 3 8400 14 8475 14 8490 1 8521 5 8529 14 8603 5 8609 12 8649 6 8658 14 8730 5 8741 3 8777 5 8788 12 8858 6 8869 2 8905 5 8916 13 8986 6 8997 2 9033 6 9045 12 9114 6 9125 2 9131 2 9161 7 9173 12 9242 7 9252 9 9290 8 9301 12 9370 19 9418 9 9428 13 9499 18 9547 23 9627 18 9675 22 9755 18 9804 21 9883 17 9933 19 10011 17 10064 14 10140 15 10195 7 10269 12 10400 7,2884 13 3011 16 3140 14 3237 5 3269 12 3362 9 3400 7 3487 13 3613 18 3741 18 3869 18 3997 15 4126 13 4257 9 4385 6 4513 5 4635 11 4681 2 4761 14 4808 3 4889 15 4937 2 5015 17 5141 20 5268 21 5395 13 5412 5 5433 2 5437 2 5523 8 5543 2 5561 7 5651 6 5691 10 5779 6 5820 9 5833 3 5909 3 5936 2 5944 2 5948 18 6037 3 6062 5 6072 2 6077 17 6163 8 6177 6 6189 6 6206 16 6227 1 6290 11 6304 7 6316 7 6334 17 6355 2 6417 13 6432 8 6443 8 6461 18 6483 4 6545 33 6590 16 6612 3 6673 32 6719 15 6740 4 6801 31 6849 15 6870 2 6929 14 6944 16 6980 2 6985 8 7057 14 7073 15 7113 9 7186 13 7209 7 7242 7 7315 12 7337 7 7370 4 7375 2 7443 11 7466 5 7499 3 7571 10 7596 1 7627 1 7700 8 7829 6 7958 4,,4073 2 4202 1 4241 1 4369 1 4497 1 4752 2 4880 2 5008 1 7154 1 7281 2 7309 1 7409 2 7437 2 7537 2 7565 2 7664 3 7693 2 7792 3 7821 2 7920 2 7949 2 8048 2 8077 1 8176 2 8205 1 8371 1 8377 9 8499 1 8503 12 8630 14 8758 15 8885 16 9013 17 9141 17 9269 17 9397 17 9525 17 9653 17 9781 16 9909 16 10038 14 10167 12 10296 9 10428 8 10517 2 10555 9 10645 3 10682 10 10725 1 10774 3 10810 9 10851 3 10903 2 10938 6 10978 3 11033 1 11069 3 11105 2 11197 3 11326 2 11454 2 11582 1 11710 1,9138 1 9394 1 9522 1 9649 2 9672 1 9777 2 9800 2 9905 3 9928 2 10033 3 10161 3 10290 1 10932 4 10948 3 11058 8 11073 15 11184 12 11201 18 11309 16 11328 21 11434 19 11456 22 11560 21 11585 22 11687 22 11713 24 11814 23 11841 24 11941 24 11969 23 12070 23 12098 21 12198 22 12227 18 12329 18 12357 14 12458 15 12490 6 12589 9
