case_id,lung_airway,cardiomediastinal,hepatosplenic,renal_adrenal,bowel_pancreas,pelvic_urinary,axial_bone,appendicular_muscle
gap_6e3d3454e9c0a41b61,10572 2 10700 3 10828 4 10957 4 11086 5 11215 5 11343 10 11473 13 11602 15 11731 14 11862 7,7742 5 7869 8 7997 8 8124 10 8252 10 8380 10 8508 10 8636 10 8765 8 8895 4,3770 5 3894 14 4021 30 4149 35 4277 37 4405 39 4533 39 4662 39 4790 40 4918 41 5046 41 5174 42 5302 44 5430 45 5558 46 5687 46 5815 47 5943 47 6072 47 6201 47 6330 46 6459 46 6589 45 6720 42 6850 41 6978 41 7107 40 7236 40 7320 1 7365 39 7446 5 7494 39 7574 5 7623 39 7701 7 7752 38 7829 7 7881 37 7957 7 8010 36 8084 8 8138 36 8212 8 8267 35 8340 8 8395 35 8468 8 8523 35 8595 9 8652 34 8723 9 8780 34 8851 10 8908 34 8979 12 9036 34 9107 13 9128 5 9164 34 9235 15 9251 13 9292 34 9363 29 9421 33 9492 28 9549 33 9620 28 9677 32 9748 27 9806 31 9876 27 9934 31 10005 26 10063 29 10133 25 10191 29 10262 23 10319 28 10391 22 10448 27 10519 21 10577 25 10648 19 10705 24 10777 18 10834 23 10906 16 10964 20 11035 14 11093 17 11164 12 11223 14 11295 8 11354 9 11426 4 11486 3,,4142 5 4267 10 4393 12 4520 13 4646 16 4773 17 4901 17 5028 18 5155 19 5283 19 5411 19 5539 19 5667 20 5795 20 5924 19 6052 20 6179 21 6307 21 6435 22 6562 24 6690 24 6817 26 6944 27 7072 11 7087 13 7199 29 7327 28 7455 24 7583 24 7711 25 7839 25 7967 25 8096 24 8224 24 8353 23 8481 22 8611 20 8741 17 8872 13 9002 8 9133 3,,4130 2 4188 5 4257 4 4317 5 4383 5 4447 4 4509 5 4576 4 4636 5 4705 4 4763 4 4834 3 4891 2 4963 3 5019 1 5092 2 5221 2 5349 2 5478 1 5528 2 5656 2 5783 3 5911 2 5992 1 6039 2 6120 1 6378 1 6506 2 6634 2 6762 2 6891 2 7187 2 7315 2 7443 2 7571 1 8559 1 8686 2 8814 2 8942 2 8978 1 9070 2 9106 1 9151 7 9198 2 9234 1 9277 10 9326 2 9362 1 9404 12 9454 2 9490 2 9532 13 9582 1 9618 2 9659 14 9709 2 9746 2 9787 14 9837 1 9875 1 9915 14 10004 1 10043 14 10171 14 10299 14 10428 12 10556 12 10685 8 10694 1 10813 8 10940 11 11067 12 11195 12 11316 2 11322 14 11443 2 11450 14 11470 2 11570 2 11584 4 11589 4 11598 3 11712 2 11809 2 11840 2 11870 1 11937 4 11968 2 11994 6 12066 4 12095 3 12122 4 12223 2 12351 2,11575 1 11700 10 11716 9 11826 13 11843 12 11953 14 11970 15 12079 16 12099 16 12203 20 12227 19 12329 21 12355 22 12456 21 12484 22 12584 20 12612 22 12713 18 12742 19 12843 14 12872 16 12974 7 13002 11
gap_b83e40728c115068cd,5586 2 5711 9 5808 8 5838 12 5935 11 5964 15 6061 15 6088 21 6188 18 6214 24 6314 21 6342 25 6441 22 6470 26 6567 24 6599 26 6694 25 6729 24 6821 26 6858 24 6948 27 6987 24 7075 27 7116 23 7203 27 7246 22 7330 27 7374 22 7458 27 7502 23 7585 27 7630 23 7713 26 7757 24 7841 26 7884 26 7968 27 8012 26 8096 26 8139 27 8224 26 8267 27 8352 26 8394 28 8479 27 8516 4 8522 28 8607 26 8644 4 8650 28 8735 26 8771 35 8863 26 8899 35 8992 25 9028 34 9120 25 9156 34 9248 25 9285 33 9376 25 9414 32 9504 25 9542 32 9633 24 9670 31 9761 24 9799 30 9890 24 9927 29 10018 24 10056 28 10147 25 10185 26 10275 27 10314 25 10404 27 10442 24 10533 26 10571 22 10661 25 10699 22 10790 24 10828 20 10919 22 10957 18 11048 21 11085 17 11177 19 11214 15 11306 17 11342 14 11436 13 11471 11 11566 9 11602 6,6982 4 7108 8 7235 10 7361 13 7487 15 7614 16 7741 9 7754 3 7869 8 7996 9 8124 9 8251 10 8379 9 8506 9 8634 9 8761 10 8889 10 9017 10 9145 10 9273 10 9401 10 9529 10 9657 9 9785 8 9914 7 10042 6 10172 2,,,9283 1 9411 2 9539 1,,5439 10 5566 13 5692 17 5722 1 5821 15 5851 2 5932 1 5951 11 5980 3 6057 4 6083 5 6109 3 6184 4 6238 3 6310 4 6367 3 6437 4 6496 3 6564 3 6625 2 6692 2 6754 2 6819 2 6882 2 6947 1 7011 2 7074 1 7139 2 7268 2 7396 2 7525 1 7653 1 7782 1 7910 1 8038 1 8166 1 8862 1 8990 1 9118 1 9246 2 9374 2 9502 2 9630 3 9758 3 9887 3 10015 3 10051 4 10144 2 10178 6 10273 1 10305 8 10401 1 10432 10 10560 10 10594 2 10688 11 10721 3 10816 11 10848 3 10944 11 10975 4 11073 10 11103 3 11200 10 11230 3 11328 10 11358 1 11452 14 11561 3 11577 17 11596 4 11691 6 11699 12 11713 8 11722 10 11821 18 11843 3 11851 11 11951 9 11964 1 11972 1 11985 6 12356 1 12484 1,9712 1 9838 5 9966 5 10093 5 10221 2 10349 1 10476 1 10518 4 10604 1 10646 5 10731 1 10774 5 10857 3 10984 3 11111 2 11164 1 11292 2 11421 3 11550 4 11618 2 11680 4 11744 4 11811 2 11839 1 11849 2 11871 4 11941 2 11965 5 11975 6 12071 2 12090 9 12102 8 12199 3 12216 11 12230 9 12329 1 12344 11 12358 9 12473 9 12487 7 12603 4 12617 3
gap_d6bc0b33820ca2feda,4273 7 4393 2 4399 10 4517 20 4548 5 4643 22 4673 11 4768 25 4801 12 4820 5 4895 26 4929 27 5021 27 5058 28 5147 29 5186 29 5274 29 5315 30 5400 30 5443 31 5527 30 5572 31 5654 31 5701 31 5781 31 5830 31 5909 30 5959 31 6036 30 6088 32 6163 31 6217 32 6290 31 6346 32 6417 32 6475 32 6545 31 6603 32 6672 32 6731 33 6799 33 6860 33 6926 34 6988 34 7054 33 7115 36 7181 34 7243 36 7309 34 7370 38 7436 35 7498 39 7564 34 7625 41 7692 33 7743 3 7753 41 7819 34 7870 5 7881 41 7947 33 7997 7 8009 42 8075 29 8124 8 8138 41 8203 27 8251 10 8266 42 8331 27 8379 10 8395 2 8399 37 8459 27 8505 12 8523 2 8526 38 8587 27 8632 13 8650 43 8715 28 8760 5 8778 43 8843 29 8888 5 8905 44 8971 29 9017 4 9031 46 9100 28 9146 2 9158 47 9228 28 9285 48 9356 27 9413 48 9485 27 9515 1 9542 46 9613 32 9670 46 9741 32 9799 45 9870 32 9927 44 9998 32 10056 43 10127 31 10184 43 10255 32 10312 42 10384 31 10441 41 10512 32 10569 40 10641 32 10697 39 10770 34 10826 38 10899 35 10954 37 11028 35 11082 36 11157 33 11211 34 11286 32 11340 33 11415 30 11468 32 11543 29 11597 30 11672 27 11726 29 11802 24 11855 27 11931 22 11984 24 12061 19 12113 22 12190 15 12243 18 12321 9 12373 13 12504 6,5562 6 5688 9 5815 11 5942 12 6069 14 6196 15 6324 16 6452 22 6580 23 6708 23 6836 23 6964 13 6980 7 7092 12 7109 6 7220 12 7239 3 7348 4 7358 2 7602 2 7728 4 7855 6 7982 6 8110 5 8238 5 8263 2 8365 6 8391 3 8493 6 8519 3 8525 1 8621 5 8647 2 8750 3 8878 1 9140 3 9266 5 9393 6 9520 8 9647 10 9775 10 9902 11 10030 11 10158 10 10287 10 10415 9 10544 7 10673 5,,,8768 4 8895 5 9026 3 9274 1,,3760 13 3887 23 4011 30 4138 8 4148 28 4267 5 4281 26 4396 3 4413 23 4554 9 4684 5 5144 2 5271 2 5397 3 5524 3 5652 2 5779 2 5906 2 6034 1 6379 1 6507 2 6636 2 6765 2 6893 3 7022 3 7151 3 7178 3 7280 2 7305 3 7409 1 7433 3 7560 3 7688 3 7817 1 8565 1 8584 2 8693 2 8712 3 8821 3 8840 3 8949 3 8968 3 9077 3 9096 3 9205 3 9225 2 9333 3 9408 1 9461 3 9535 5 9590 1 9662 7 9789 8 9917 9 10044 10 10123 2 10171 11 10228 2 10251 4 10299 12 10355 3 10380 3 10427 12 10482 4 10508 4 10555 12 10610 4 10636 4 10683 12 10737 4 10765 4 10811 12 10866 3 10893 4 10939 11 10995 1 11023 2 11068 10 11152 1 11196 10 11326 8 11452 1 11454 8 11578 13 11706 14 11756 4 11833 14 11883 4 11961 14 12010 4 12088 13 12137 5 12185 1 12215 5 12222 5 12230 3 12264 5 12313 3 12338 1 12343 4 12351 3 12358 4 12391 5 12442 5 12458 9 12480 1 12487 3 12493 3 12519 3 12571 23 12621 6 12701 18 12749 8 12832 12 12866 1 12884 4 12966 1 12991 3 13015 3 13119 3 13248 1,10238 1 10364 4 10491 5 10618 6 10629 2 10745 7 10755 6 10873 6 10883 7 11000 6 11011 8 11127 5 11140 8 11255 3 11269 8 11382 3 11398 8 11510 3 11525 9 11636 5 11643 2 11653 10 11764 5 11770 3 11781 11 11891 10 11909 12 12019 10 12037 13 12146 10 12165 13 12272 12 12294 13 12347 2 12357 1 12399 6 12407 2 12423 13 12470 8 12484 3 12525 6 12554 3 12558 6 12597 9 12611 8 12653 5 12686 7 12723 11 12739 9 12779 6 12815 8 12850 12 12867 10 12906 6 12944 8 12977 12 12995 11 13033 5 13075 7 13104 12 13124 12 13161 4 13206 5 13231 13 13252 4 13257 8 13336 3 13360 10 13381 2 13385 9 13490 1 13494 2 13517 5
gap_3c4648d34568750b21,7231 3 7349 4 7358 5 7365 7 7475 7 7486 15 7601 10 7615 17 7726 13 7743 19 7851 17 7871 21 7977 19 7999 23 8104 21 8127 24 8231 23 8255 24 8358 24 8384 24 8486 23 8513 24 8613 24 8642 24 8741 23 8770 24 8870 22 8899 23 8998 21 9028 22 9126 21 9156 21 9255 20 9284 21 9383 19 9413 19 9512 18 9542 18 9640 18 9670 17 9769 16 9799 15 9898 15 9928 13 10027 13 10058 10 10156 11 10188 7 10286 8 10417 2,7484 1 7611 2,,,,,6983 1 6987 1 7107 1 7110 2 7114 4 7235 1 7244 4 7373 3 7503 1 7974 2 8023 1 8102 1 8151 1 8638 2 8765 5 8892 7 9020 7 9148 7 9253 1 9276 7 9381 1 9404 7 9510 1 9533 5 9661 6 9789 6 9816 1 9917 6 9943 2 10046 5 10174 4 10303 2 10314 2 10443 4,6629 4 6636 1 6737 3 6756 6 6764 2 6865 4 6884 2 6887 4 6892 2 6959 2 6990 1 7012 10 7118 1 7140 10 7194 2 7269 9 7323 1 7397 8 7525 8 7652 8 7779 8 7907 6 8034 6 8162 5 8216 6 8290 4 8343 8 8418 3 8472 7 8546 3 8602 5 8674 2 8731 5 8802 2 8861 3 8930 1 8989 4 9118 3 9246 3 9375 3 9503 3 9632 2 9761 2 9890 2 10171 2 10298 4 10306 4 10425 6 10434 5 10553 6 10562 6 10681 5 10690 6 10809 4
gap_20e35293d88e2dacf0,6326 1 6344 4 6450 14 6467 14 6575 17 6595 19 6701 18 6723 21 6827 19 6852 22 6952 21 6981 22 7079 21 7110 22 7206 21 7239 21 7333 22 7368 21 7460 23 7496 22 7587 24 7624 23 7715 23 7753 22 7843 23 7881 23 7970 24 8009 23 8098 19 8130 2 8138 22 8226 19 8253 9 8267 21 8354 19 8381 9 8394 22 8482 20 8509 4 8515 30 8611 19 8643 30 8739 20 8771 30 8867 20 8899 30 8995 24 9027 29 9124 23 9156 28 9252 24 9284 28 9380 24 9412 28 9508 25 9541 26 9637 25 9669 26 9765 25 9797 26 9894 25 9925 25 10022 25 10054 24 10151 24 10182 23 10280 22 10310 23 10408 22 10438 22 10537 21 10567 20 10666 19 10695 20 10795 17 10824 18 10925 14 10953 15 11054 11 11083 12 11184 7 11213 8,6847 3 6973 7 7100 9 7228 10 7355 12 7483 13 7611 13 7740 12 7869 10 8004 3 8119 4 8134 3 8245 7 8263 3 8373 7 8391 2 8503 5 8631 5 8760 2 8765 4 8893 5 9020 7 9147 8 9276 7 9404 7 9533 5 9662 3,,,,,6076 11 6091 4 6203 12 6220 3 6336 3 6875 1 7003 1 7077 1 7132 1 7204 1 7330 2 7458 1 7585 2 7904 1 8097 1 8225 1 8353 1 8673 1 8801 2 8929 1 8994 1 9057 1 9122 2 9250 2 9378 2 9507 1 9568 1 9665 2 9695 2 9791 5 9823 2 9919 6 9951 1 10047 6 10175 6 10303 6 10431 6 10559 6 10588 1 10664 2 10687 6 10715 2 10793 2 10815 2 10820 1 10843 1 10922 2 10943 6 11051 2 11070 7 11179 3 11200 4 11310 2 11329 2 11457 2,6891 2 7018 4 7146 5 7274 5 7401 5 7530 4 7658 2 7700 2 7786 1 7827 4 7955 5 8083 5 8211 5 8340 4 10083 1 10210 2 10274 1 10338 1 10403 1 11325 2 11333 4 11451 5 11460 6 11578 6 11588 6 11707 4
gap_af1ce2cdf4e4bd442a,5313 2 5439 6 5566 8 5694 8 5821 10 5949 10 6078 8 6206 8 6335 6 6463 5 6591 6 6718 7 6830 2 6846 7 6956 6 6974 7 7083 7 7102 6 7209 10 7231 5 7252 3 7335 13 7360 3 7378 6 7462 15 7501 12 7588 18 7628 14 7714 21 7755 16 7841 23 7883 17 7968 24 8011 19 8096 25 8139 20 8223 27 8268 20 8350 28 8396 21 8478 28 8525 20 8605 29 8653 21 8733 29 8781 21 8860 30 8910 20 8988 30 9038 20 9116 29 9167 20 9244 29 9295 20 9372 28 9424 18 9500 27 9553 17 9629 25 9681 16 9757 25 9810 14 9886 23 9939 12 10015 21 10068 9 10144 20 10196 8 10273 18 10325 6 10401 17 10455 1 10530 15 10659 13 10789 9,6605 2 6733 3 6861 4 6990 3 7091 4 7119 2 7219 4 7248 1 7349 2 7478 1 7484 2 7612 3,,,,,5692 1 6826 3 6953 3 7079 3 7207 2 7384 3 7513 3 7642 3 7772 1 7838 2 7873 3 7964 4 8000 6 8091 5 8127 8 8218 5 8254 10 8345 5 8382 11 8473 4 8509 13 8601 3 8636 14 8674 3 8764 14 8802 4 8892 14 8930 5 9020 14 9035 1 9059 5 9149 12 9188 4 9277 12 9317 3 9405 12 9534 13 9625 1 9661 15 9751 4 9788 16 9879 5 9916 16 10008 5 10044 15 10138 3 10172 15 10267 1 10302 11 10333 6 10431 9 10443 2 10460 7 10546 5 10554 2 10560 7 10569 4 10589 6 10672 14 10688 6 10696 3 10700 2 10720 2 10799 6 10806 8 10817 5 10829 2 10926 6 10935 3 10946 4 10956 2 11041 6 11053 6 11063 2 11074 3 11085 1 11170 8 11179 6 11202 3 11298 12 11330 3 11428 6 11459 2 11587 2 11715 2 11843 1,5921 3 6049 2 6176 2 6298 6 6424 7 6552 6 6679 6 6762 2 6787 1 6806 5 6890 9 6914 4 6935 3 7018 10 7042 6 7148 9 7164 2 7171 6 7276 9 7290 3 7299 7 7405 8 7417 4 7427 7 7534 6 7544 5 7556 7 7664 4 7671 6 7682 1 7685 6 7794 1 7799 7 7814 5 7926 8 7941 6 8054 9 8067 1 8069 7 8182 9 8195 9 8309 10 8322 10 8437 10 8450 10 8565 11 8578 10 8693 11 8707 10 8822 9 8835 1 8837 8 8950 9 8965 8 9077 11 9091 10 9204 12 9218 10 9331 13 9346 10 9458 13 9479 6 9585 2 9590 3 9595 2 9608 6 9712 2 9723 1 9737 7 9839 2 9858 3 9866 7 9964 4 9986 4 9995 7 10090 5 10114 4 10125 6 10217 5 10242 5 10254 1 10258 1 10344 6 10363 2 10367 1 10370 6 10386 2 10468 10 10495 1 10498 6 10595 10 10623 1 10626 6 10723 9 10751 1 10755 6 10814 1 10824 3 10852 8 10878 2 10883 6 10907 1 10941 2 10951 5 10980 7 11006 2 11012 6 11035 1 11069 3 11079 6 11109 5 11134 2 11140 7 11156 2 11189 3 11196 4 11207 6 11237 4 11262 2 11268 8 11281 2 11284 3 11316 13 11335 6 11365 3 11390 1 11396 9 11409 2 11413 3 11444 13 11463 6 11494 1 11524 10 11536 4 11543 1 11572 13 11591 3 11652 17 11701 12 11781 17 11803 2 11831 1 11838 2 11910 17 11932 2 12039 18 12059 3 12169 7 12177 13 12298 10 12312 7 12431 5 12441 6 12570 4 12699 2
gap_3dcaaa79d5e18cc4a0,6090 7 6193 13 6212 16 6318 19 6338 21 6445 19 6466 23 6570 22 6594 25 6695 23 6723 25 6822 23 6852 25 6949 23 6981 25 7076 23 7110 24 7204 23 7238 25 7331 23 7367 24 7459 22 7495 25 7587 22 7624 25 7715 21 7753 24 7843 21 7882 23 7971 21 8013 20 8099 20 8142 19 8226 21 8270 19 8355 19 8398 19 8483 20 8526 20 8611 21 8647 4 8653 20 8739 23 8772 7 8780 22 8868 27 8903 27 8996 17 9014 10 9031 26 9124 17 9143 9 9160 25 9252 17 9272 8 9288 25 9380 18 9400 9 9416 25 9509 28 9544 25 9637 28 9672 24 9766 26 9799 25 9894 26 9927 24 10023 25 10055 24 10151 24 10183 23 10280 23 10311 23 10409 22 10439 22 10538 21 10567 21 10666 21 10695 21 10795 19 10824 19 10924 17 10953 17 11054 14 11082 14 11183 11 11212 11 11314 4,6720 2 6846 6 6973 8 7100 9 7227 11 7354 12 7481 14 7609 15 7737 16 7865 16 7993 17 8121 17 8248 4 8253 14 8375 5 8382 12 8503 5 8511 9 9025 6 9141 1 9153 6 9269 2 9281 7 9409 7 9537 7 9666 5 9795 3,,,,,5816 25 5941 22 5967 1 5971 2 6075 10 6100 3 6188 2 6230 1 6314 3 6442 2 6693 1 6749 1 6820 1 7202 1 7330 1 7458 1 7585 2 7713 2 7777 2 7841 2 7905 2 7969 2 8097 1 8546 1 8610 1 8673 2 8738 1 8802 1 8866 2 8930 1 8994 2 9058 1 9122 2 9185 2 9313 2 9441 2 9921 4 10048 6 10176 6 10304 6 10432 6 10462 1 10536 1 10560 6 10589 1 10664 2 10688 6 10716 2 10792 3 10817 5 10921 3 10945 5 11050 3 11072 3 11076 3 11179 3 11200 7 11310 1 11329 5 11458 2,7020 3 7147 5 7275 5 7403 5 7531 5 7659 4 7787 3 7915 3 7954 3 8043 3 8081 5 8172 2 8209 5 8337 6 8466 4 8595 2 11581 4 11590 4 11708 5 11717 5 11837 4 11847 1
gap_7bbf8ebe5c778bdd41,,5805 4 5846 3 5933 5 5972 5 6061 6 6099 6 6188 7 6226 7 6317 7 6353 7 6445 1 6447 5 6480 7 6575 6 6608 6 6703 6 6736 6 6831 5 6864 6 6959 5 6992 5 7088 4 7124 1 7216 4 7345 2,,,4918 8 5045 11 5059 5 5174 10 5187 9 5303 9 5315 8 5436 3 5444 6 5549 2 5572 6 5677 4 5694 14 5718 3 5809 1 5822 15 5845 1 5949 16 6076 17 6195 1 6203 17 6331 16 6452 1 6458 10 6581 1 6585 11 6709 1 6712 11 6836 15 6964 16 6981 5 7092 23 7220 23 7347 24 7473 15 7490 10 7602 3 7607 8 7617 10 7731 1 7735 8 7745 10 7862 18 7882 2 7990 18 8010 2 8118 17 8246 17 8268 1 8372 11 8384 7 8396 2 8499 12 8513 6 8524 2 8627 11 8641 6 8651 3 8756 10 8769 5 8779 3 8885 10 8897 5 8907 2 9014 16 9142 17 9270 16 9394 1 9398 16 9523 1 9527 14 9652 1 9655 13 9781 1 9784 12 9909 1 9915 8 10046 4 10058 2 10175 3 10186 1 10302 6 10314 1 10430 7 10558 7 10686 8 10814 8 10942 8 11072 5 11201 3,,11571 6 11580 5 11594 2 11699 19 11720 5 11828 25 11956 24 12090 15 12219 11,5278 6 5404 10 5532 11 5601 1 5659 13 5727 7 5788 13 5853 10 5917 14 5980 11 6035 5 6048 12 6107 12 6161 8 6175 13 6234 13 6287 11 6302 15 6360 11 6381 2 6414 13 6430 15 6487 13 6507 6 6541 14 6558 16 6614 14 6634 8 6669 15 6685 17 6742 15 6761 10 6796 15 6813 16 6870 15 6888 12 6924 15 6941 15 6997 16 7015 13 7051 17 7069 15 7125 16 7143 14 7179 17 7197 16 7253 17 7271 15 7307 34 7382 16 7399 15 7435 34 7511 32 7563 34 7638 33 7691 34 7766 33 7819 34 7894 33 7947 34 8021 34 8075 34 8149 34 8203 34 8277 34 8330 34 8405 34 8457 35 8533 34 8585 14 8600 20 8661 34 8713 35 8789 34 8841 35 8917 34 8969 24 8994 10 9045 35 9097 24 9123 8 9174 34 9225 24 9252 7 9302 10 9313 7 9321 15 9354 23 9381 6 9430 9 9441 7 9449 15 9482 15 9500 5 9510 5 9558 8 9568 24 9610 15 9628 5 9686 6 9696 23 9738 24 9814 4 9825 22 9866 26 9958 17 9995 27 10086 17 10125 26 10213 17 10254 26 10335 23 10385 23 10461 24 10515 22 10586 26 10646 21 10713 26 10778 18 10839 26 10909 16 10965 26 11039 15 11091 25 11169 15 11218 21 11300 12 11345 17 11430 11 11472 15 11560 10 11599 12 11690 8 11727 8 11820 7 11854 7 11949 6 11982 5 12079 4
gap_e780d89ca9ed581bfd,5939 6 5959 11 6064 37 6190 41 6316 18 6335 27 6441 19 6465 27 6567 17 6595 26 6694 16 6724 26 6821 17 6853 25 6949 16 6982 25 7076 17 7111 24 7204 17 7239 25 7331 17 7368 24 7459 17 7496 25 7587 17 7624 25 7715 17 7752 25 7843 18 7881 25 7971 18 8009 25 8099 18 8138 24 8227 19 8266 24 8355 20 8394 24 8483 20 8522 24 8612 20 8651 23 8740 21 8779 22 8868 21 8907 22 8997 19 9034 23 9125 19 9149 5 9162 23 9253 19 9275 7 9291 22 9381 29 9419 21 9509 29 9547 21 9638 27 9674 22 9766 26 9802 22 9894 26 9929 22 10023 24 10056 23 10152 23 10184 23 10280 23 10312 22 10409 22 10440 22 10537 22 10568 21 10666 20 10697 19 10795 19 10825 18 10925 16 10954 16 11054 14 11083 14 11184 9 11214 9,6711 5 6719 3 6838 14 6965 16 7093 17 7221 18 7349 18 7477 19 7605 19 7733 4 7741 11 7861 4 7868 12 7989 19 8118 19 8246 19 8375 18 8504 17 8634 16 8762 10 8890 9 9018 4 9030 2 9144 2 9156 6 9272 1 9283 7 9411 8 9540 7 9668 6 9797 4,,,,,5571 1 5575 4 5687 14 5702 9 5816 13 5830 7 5841 4 5973 2 6059 3 6103 1 6185 4 6312 3 6692 1 6819 2 6879 1 6947 1 7074 2 7202 2 7330 1 7393 1 7458 1 7521 2 7585 2 7649 2 7713 2 7777 2 7841 2 7906 1 8034 1 8162 2 8290 2 8418 2 8867 1 8995 2 9057 1 9123 2 9185 1 9251 2 9313 1 9380 1 9794 3 9920 6 10048 7 10176 7 10304 7 10432 7 10560 7 10688 7 10717 1 10793 1 10817 6 10844 1 10922 2 10944 6 10971 1 11051 2 11072 8 11098 1 11180 2 11199 9 11225 1 11310 2 11329 5 11440 1 11459 1,7149 3 7277 4 7404 5 7533 4 7661 4 7789 3 7916 2 8044 2 8082 1 8172 3 8209 3 8300 3 8336 5 8464 5 8592 5 8721 3 11463 4 11579 6 11590 7 11706 8 11718 6 11838 3 11847 2
gap_d7546bd86462977fae,4812 13 4937 18 5035 5 5062 23 5161 7 5189 26 5287 9 5317 28 5413 10 5446 28 5539 10 5576 27 5666 10 5706 25 5793 11 5836 24 5920 11 5965 24 6048 11 6093 24 6175 12 6222 24 6302 13 6350 25 6430 13 6479 24 6557 14 6607 25 6685 14 6735 25 6812 15 6863 26 6940 15 6991 26 7068 15 7120 25 7195 16 7248 26 7323 16 7376 26 7451 17 7504 26 7579 17 7632 26 7706 19 7760 27 7834 19 7888 27 7962 20 8015 28 8090 21 8143 28 8218 21 8271 28 8346 22 8398 29 8474 23 8526 29 8603 23 8654 28 8731 24 8782 28 8859 25 8911 27 8987 26 9040 27 9115 26 9170 25 9244 24 9299 23 9372 23 9418 3 9427 23 9500 22 9545 33 9628 23 9673 33 9756 23 9801 33 9885 23 9930 31 10013 23 10058 31 10142 22 10187 29 10270 23 10315 29 10399 22 10444 28 10527 22 10572 27 10656 22 10700 27 10785 22 10828 27 10913 23 10956 26 11042 23 11084 25 11170 23 11213 24 11299 22 11341 23 11428 21 11470 21 11557 19 11599 19 11687 16 11728 17 11817 12 11857 15 11947 8 11986 12 12077 3 12116 8,5430 5 5557 7 5570 3 5684 9 5698 5 5811 10 5826 7 5938 11 5955 7 6066 12 6083 8 6193 14 6211 8 6321 16 6339 9 6449 27 6577 28 6704 30 6832 19 6852 11 6960 19 6981 10 7087 19 7109 10 7215 18 7238 9 7342 8 7353 7 7367 8 7469 20 7496 6 7598 1 7601 22 7626 2 7730 23 7859 24 7986 27 8114 28 8242 28 8371 27 8500 25 8629 24 8758 22 8887 21 9016 19 9036 3 9145 17 9164 5 9274 13 9292 5 9395 4 9402 11 9421 4 9523 5 9531 8 9652 14 9781 7 9909 8 10037 9 10164 10 10293 9 10421 9 10549 9 10678 7 10807 3,,,,,4293 2 4412 12 4427 12 4529 23 4553 18 4655 12 4668 11 4681 7 4695 6 4778 16 4798 9 4810 1 4826 4 4904 5 4912 1 4931 3 4955 4 5031 4 5087 2 5158 3 5216 2 5346 1 6375 1 6504 1 6555 1 6632 2 6682 2 6760 2 6810 2 6889 2 6937 3 7017 2 7065 3 7145 3 7193 2 7274 2 7321 2 7402 2 7449 2 7530 2 7577 1 7658 2 7787 1 7915 1 8043 1 8857 1 8985 2 9113 2 9241 3 9369 3 9497 3 9579 1 9626 2 9706 2 9755 1 9834 2 9923 5 9961 3 10050 7 10089 3 10177 8 10216 3 10304 9 10344 3 10432 10 10472 2 10560 10 10599 3 10687 11 10727 2 10815 10 10855 2 10943 10 10983 1 11071 10 11200 8 11329 7 11426 1 11456 9 11555 2 11583 11 11684 2 11709 16 11813 3 11834 12 11849 5 11942 4 11962 4 11971 2 11978 6 12071 6 12091 1 12099 2 12108 8 12201 10 12227 2 12241 6 12331 6 12355 2 12370 10 12483 2 12502 4 12611 2 12739 2,9839 3 9966 3 10094 2 10520 1 10648 3 10777 2 11975 2 12092 6 12102 6 12215 12 12229 9 12341 14 12357 10 12468 15 12485 12 12596 14 12613 13 12724 14 12742 12 12854 11 12871 10 12987 4 13000 5
